"id","name","year","suicides.t","suicid12","suicid18","ppl12","ppl18","totalppl"
"071427133000","Powiat węgrowski","2020",25,0,1,9115,3942,63343
"071427133000","Powiat węgrowski","2021",24,0,0,8933,3966,62655
"071427133000","Powiat węgrowski","2022",19,0,1,8772,4065,62271
"071427164000","Powiat m. Siedlce","2018",36,0,6,11951,4555,77872
"071427164000","Powiat m. Siedlce","2019",37,1,3,12126,4712,78185
"071427164000","Powiat m. Siedlce","2020",44,0,10,11357,4342,76471
"071427164000","Powiat m. Siedlce","2021",41,0,6,11297,4463,76005
"071427164000","Powiat m. Siedlce","2022",66,0,21,11090,4706,75623
"071427306000","Powiat grójecki","2018",25,0,1,13909,5776,98451
"071427306000","Powiat grójecki","2019",23,0,0,13907,5807,98311
"071427306000","Powiat grójecki","2020",15,0,0,14152,6062,98305
"071427306000","Powiat grójecki","2021",16,0,0,13873,6280,97728
"071427306000","Powiat grójecki","2022",25,0,2,13638,6374,97395
"071427328000","Powiat sochaczewski","2018",9,0,0,12008,5050,85105
"071427328000","Powiat sochaczewski","2019",16,0,1,12055,5033,85045
"071427328000","Powiat sochaczewski","2020",16,0,0,11960,5108,83999
"071427328000","Powiat sochaczewski","2021",10,0,0,11895,5246,83655
"071427328000","Powiat sochaczewski","2022",13,0,0,11626,5427,83333
"071427338000","Powiat żyrardowski","2018",7,0,0,10816,4371,75848
"071427338000","Powiat żyrardowski","2019",9,0,0,10758,4393,75749
"071427338000","Powiat żyrardowski","2020",6,0,0,10786,4494,76141
"071427338000","Powiat żyrardowski","2021",11,0,1,10573,4684,75614
"071427338000","Powiat żyrardowski","2022",11,0,0,10304,4883,75414
